time,cpu@tsung_controller@ip-172-31-12-227 
0,6.643617567521309 
10,6.643617567521309 
20,6.643617567521309 
30,6.643617567521309 
40,6.643617567521309 
50,6.643617567521309 
60,6.643617567521309 
70,6.643617567521309 
80,6.643617567521309 
90,6.643617567521309 
100,6.643617567521309 
110,6.643617567521309 
120,6.643617567521309 
130,6.643617567521309 
140,6.643617567521309 
150,6.643617567521309 
160,8.797953964194374 
170,9.577754891864057 
180,10.706967213114755 
190,15.585774058577407 
200,19.81082501313715 
210,20.137058513442277 
220,30.76104310803619 
230,37.29355354288759 
240,37.29355354288759 
250,50.943396226415096 
260,56.538049303322616 
270,57.854821235102925 
280,80.76923076923077 
290,90.28132992327366 
300,90.28132992327366 
310,90.28132992327366 
320,90.28132992327366 
330,90.28132992327366 
