time,cpu@tsung_controller@ip-172-31-45-17 
0,5.974632705305391 
10,5.974632705305391 
20,5.974632705305391 
30,5.974632705305391 
40,5.974632705305391 
50,5.974632705305391 
60,5.974632705305391 
70,5.974632705305391 
80,5.974632705305391 
90,5.974632705305391 
100,5.974632705305391 
110,5.974632705305391 
120,5.974632705305391 
130,5.974632705305391 
140,5.974632705305391 
150,5.974632705305391 
160,5.974632705305391 
170,7.146451937594363 
180,7.146451937594363 
190,10.528917449332674 
200,12.614445574771107 
210,12.780040733197556 
220,18.648507071765323 
230,22.24554039874082 
240,22.24554039874082 
247,22.24554039874082 
